"name","name-2","name-3","sale_price"
"Флеш накопители","Tranyoo","USB флеш накопитель Tranyoo 8GB U4",32000
"Флеш накопители","Tranyoo","USB флеш накопитель Tranyoo 16GB Z1",60000
"Флеш накопители","Tranyoo","USB флеш накопитель Tranyoo 32GB Z1",53000
"Флеш накопители","Tranyoo","USB флеш накопитель Tranyoo 8GB Z1",41000
"Флеш накопители","Faster","USB флеш накопитель Faster Metal 4GB",49000
"Флеш накопители","Sandisk","USB флеш накопитель SANDISK Cruzer Fit 16GB",46000
"Флеш накопители","Apacer","USB флеш накопитель Apacer AH360 32GB AP32GAH360A 1",74000
"Флеш накопители","Kingston","USB флеш накопитель Kingston DT1003G/16GB",63000
"Флеш накопители","Sandisk","USB флеш накопитель Sandisk SDCZ600 128G",211000
"Флеш накопители","Sandisk","USB флеш накопитель Sandisk SDCZ600 64G",127000
"Флеш накопители","Toshiba","USB флеш накопитель Toshiba 32GB U202",47000
"Мини-печи","Artel","Мини печь Artel MD 5020",309000
"Мини-печи","LUXELL","Мини печь Luxell LX-3500",394000
"Мини-печи","Itimat","Мини печь Itimat I-28",819000
"Мини-печи","EFBA","Мини печь Efba 6004",500000
"Мини-печи","EFBA","Мини печь Efba 1005",1237000
"Мини-печи","EFBA","Мини печь Efba 6003",500000
"Мини-печи","Asel","Мини печь Asel 33",400000
"Мини-печи","LUXELL","Мини печь Luxell LX 3500-3",317000
"Хлебопечи","Philips","Хлебопечка Philips HD9016/30",1340000
"Хлебопечи","Kenwood","Хлебопечка Kenwood BM450",1927000
"Хлебопечи","Philips","Хлебопечка Philips HD9046/90",1809000
"Хлебопечи","Philips","Хлебопечка Philips HD9045/30",1909000
"Хлебопечи","Panasonic","Хлебопечка Panasonic SD2510WTS",1415000
"Хлебопечи","Panasonic","Хлебопечка Panasonic SD ZB2512KTS",2175000
"Хлебопечи","Philips","Хлебопечка Philips HD9015/30",1304000
"Духовки","Bosch","Духовка Bosch HBF113BR0Q",4850000
"Духовки","Bosch","Духовка Bosch HBN301E6T",3545000
"Планшеты","Samsung","Планшет Samsung Galaxy Tab A6 SM-T285 White (SM-285NZWACAC)",1412000
"Планшеты","Samsung","Планшет Samsung Tab E SM-T561 Brown (SM-T561NZNACAC)",1675000
"Планшеты","Samsung","Планшет Samsung Tab A6 SM-T285 Black (SM-T285NZKACAC)",1372000
"Планшеты","Apple","Планшет Apple iPad 7 128Gb MW772/A Space Gray",5547000
"Планшеты","Huawei","Планшет Huawei MediaPad T3 7",1134000
"Планшеты","Acer","Планшет Acer  Iconia A1-713 Aprilia",793000
"Планшеты","Lenovo","Планшет Lenovo  TB-X304L TAB",1908000
"Планшеты","Huawei","Планшет Huawei MediaPad T5 10.1",3350000
"Планшеты","Samsung","Планшет Samsung Galaxy Tab A 10 1 SM T515 Black",3410000
"Планшеты","Huawei","Планшет Huawei MediaPad T3 10 2\16GB Gold",2336000
"Планшеты","Apple","Планшет Apple iPad 7 32GB 4G Space Gray",4791000
"Планшеты","Apple","Планшет Apple iPad LTE 128GB SPACE GRAY",5054000
"Планшеты","Samsung","Планшет Samsung Galaxy Tab A 10 1 SM T515 Gold",3172000
"Планшеты","Apple","Планшет Apple iPad Pro 11 128GB 4G (2020) Space Gray",13228000
"Планшеты","Apple","Планшет Apple Ipad Pro 12.9 4G (2020) 128Gb",13602000
"Планшеты","Samsung","Планшет Samsung Galaxy Tab A 8.0 SM-T295 32Gb Black",2023000
"Планшеты","Apple","Планшет Apple iPad 8 32Gb MYLA2AB Silver",6327000
"Планшеты","Apple","Планшет Apple iPad Pro 12.9 4G (2020) 256Gb Space Gray",15902000
"Сушилки для белья","Sarayli","Сушилка для белья Sarayli LIVA GOLD",142000
"Сушилки для белья","Sarayli","Сушилка для белья Sarayli CAPRICE M",268000
"Сушилки для белья","Sarayli","Сушилка для белья Sarayli CAPRICE K",248000
"Сушилки для белья","Sarayli","Сушилка для белья Sarayli RENNIE",199000
"Сушилки для белья","Nika","Настенная сушилка для белья Nika SN120",118000
"Сушилки для белья","Nika","Настенная сушилка для белья Nika SN90",96000
"Сушилки для белья","Nika","Настенная сушилка для белья Nika SN60",86000
"Сушилки для белья","Nika","Настенная сушилка для белья Nika SN45",79000
"Сушилки для белья","Corona","Сушилка для белья CORONA Allure Elegance",295000
"Сушилки для белья","Corona","Сушилка для белья CORONA Arya Lux",400000
"Сушилки для белья","Corona","Сушилка для белья CORONA Aura comfort",150000
"Сушилки для белья","Corona","Сушилка для белья CORONA - Aura Lux",240000
"Сушилки для белья","Corona","Сушилка для белья CORONA Casa Elegance",550000
"Сушилки для белья","Corona","Сушилка для белья CORONA - Dorya Comfort",230000
"Сушилки для белья","Corona","Сушилка для белья CORONA ""Dorya Elegance""",255000
"Сушилки для белья","Corona","Сушилка для белья CORONA Dorya Lux",240000
"Сушилки для белья","Corona","Сушилка для белья CORONA Pro Elegance",390000
"Сушилки для белья","Corona","Сушилка для белья CORONA LAVA COMFORT",242000
"Сушилки для белья","Corona","Сушилка для белья CORONA LAVA LUX",295000
"Сушилки для белья","Nika","Сушилка для белья Nika SB1",201000
"Сушилки для белья","Nika","Сушилка для белья Nika SB2",199000
"Сушилки для белья","Nika","Сушилка для белья Nika SB8",307000
"Сушилки для белья","Nika","Сушилка для белья Nika SBP1",186000
"Сушилки для белья","Nika","Сушилка на батарею для белья Nika SB5-65",47000
"Сушилки для белья","Saroyli","Сушилка для белья Sarayli Fit's",472000
"Сушилки для белья","Sarayli","Сушилка для белья Sarayli LIVA PLATINE",119000
"Сушилки для белья","Cingilliuglu","Сушилка для белья FLORIDA DELUXE 060 U",211000
"Сушилки для белья","Nika","Сушилка на батарею для белья Nika SB6-65",66000
"Сушилки для белья","Harbinger","Сушилка для белья millennium Neo 200",180000
"Сушилки для белья","millennium ","Сушилка для белья millennium Evrika 300",200000
"Сушилки для белья","millennium ","Сушилка для белья millennium Metalic 500",250000
"Сушилки для белья","millennium ","Сушилка для белья millennium Miranda 550",240000
"Сушилки для белья","millennium ","Сушилка для белья millennium Venus 590",321000
"Сушилки для белья","millennium ","Сушилка для белья millennium Atlanta 660",420000
"Сушилки для белья","millennium ","Сушилка для белья millennium Baboo 570",260000
"Кастрюли","Tefal","Кастрюля Tefal A0402462",200000
"Кастрюли","Tefal","Кастрюля Tefal D5056952",215000
"Кастрюли","Tefal","Кастрюля Tefal D5054652",161000
"Кастрюли","Rondell","Кастрюля Rondell 773DG",254000
"Кастрюли","Tefal","Кастрюля Tefal D5064662",100000
"Кастрюли","Tefal","Кастрюля Tefal D5065362",215000
"Кастрюли","Tefal","Кастрюля Tefal C6204672",200000
"Кастрюли","Tefal","Кастрюля Tefal C6824675",194000
"Кастрюли","Мечта","Кастрюля Мечта 10л Гранит 410701",340000
"Кастрюли","Мечта","Кастрюля Mechta 5л 45701",338000
"Кастрюли","Мечта","Кастрюля Mechta Гранит 48701",278000
"Кастрюли","Tefal","Кастрюля Tefal D5064462",161000
"Кастрюли","Tefal","Кастрюля Tefal Clipso Minut Easy P4620666",900000
"Кастрюли","Tefal","Кастрюля Tefal Clipso Minut Easy P4620766",1320000
"Кастрюли","Мечта","Кастрюля Мечта Гранит 44806",220000
"Кастрюли","Мечта","Кастрюля Мечта 6л 46701",265000
"Кастрюли","Tefal","Кастрюля Tefal C5485282",161000
"Кастрюли","Tefal","Кастрюля Tefal B3054602",215000
"Кастрюли","Tefal","Кастрюля Tefal D5054452",215000
"Кастрюли","Orzu","Кастрюля Mechta 4л 44701",235000
"Кастрюли","Мечта","Кастрюля Mechta 3л 43701",200000
"Кастрюли","Orzu","Кастрюля Mechta 3л 43806",200000
"Кастрюли","Мечта","Кастрюля 2л АП Гранит brown арт.42806",192000
"Кастрюли","Tefal","Кастрюля Tefal C5485383",120000
"Кастрюли","Kukmara","Кастрюля Kukmara 10л со стек.крышкой кмк102 1а",520000
"Кастрюли","Kukmara","Кастрюля Kukmara 10л со стекл крышкой Granit ultra кгг102а",559000
"Кастрюли","Kukmara","Кастрюля Kukmara 2л со стек.крышкой кмт22а",250000
"Кастрюли","Kukmara","Кастрюля Kukmara 2л со стекл крышкой Granit ultra кгг22а",260000
"Кастрюли","Kukmara","Кастрюля Kukmara 3л со стек.крышкой кмф32а",370000
"Кастрюли","Kukmara","Кастрюля Kukmara 4л со стек.крышкой кмс42а",400000
"Кастрюли","Kukmara","Кастрюля Kukmara 4л со стеклянной крышкой Granit ultra кга42а",250000
